DATAFLOW,LAST UPDATE,freq,sex,isced11,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,CZ,2020,22.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,CZ,2021,21.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,CZ,2022,26.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DE,2013,31.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DE,2014,33.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DE,2015,33.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DE,2016,34.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DE,2017,35.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DE,2018,36.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DE,2019,35.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DE,2020,33.8,b
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DE,2021,35.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DE,2022,37.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DK,2013,40.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DK,2014,39.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DK,2015,38.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DK,2016,33.5,b
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DK,2017,36.3,b
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DK,2018,38.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DK,2019,36.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DK,2020,36.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DK,2021,35.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,DK,2022,38.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EE,2013,24.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EE,2014,26.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EE,2015,26.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EE,2016,24.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EE,2017,26.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EE,2018,25.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EE,2019,26.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EE,2020,24.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EE,2021,26.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EE,2022,25.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EL,2013,41.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EL,2014,38.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EL,2015,36.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EL,2016,36.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EL,2017,34.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EL,2018,34.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EL,2019,29.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EL,2020,25.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EL,2021,21.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,EL,2022,22.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ES,2013,60.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ES,2014,60.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ES,2015,60.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ES,2016,60.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ES,2017,59.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ES,2018,57.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ES,2019,55.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ES,2020,51.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ES,2021,51.2,d
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ES,2022,53.1,d
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FI,2013,30.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FI,2014,27.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FI,2015,24.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FI,2016,24.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FI,2017,27.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FI,2018,33.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FI,2019,31.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FI,2020,29.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FI,2021,25.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FI,2022,26.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FR,2013,34.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FR,2014,33.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FR,2015,32.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FR,2016,32.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FR,2017,33.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FR,2018,31.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FR,2019,30.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FR,2020,27.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FR,2021,27.5,d
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,FR,2022,26.6,d
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HR,2013,16.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HR,2014,16.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HR,2015,14.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HR,2016,14.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HR,2017,17.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HR,2018,13.4,u
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HR,2019,14.4,u
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HR,2020,10.4,u
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HR,2021,10.9,u
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HR,2022,12.0,u
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HU,2013,29.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HU,2014,30.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HU,2015,33.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HU,2016,34.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HU,2017,35.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HU,2018,35.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HU,2019,33.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HU,2020,30.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HU,2021,31.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,HU,2022,34.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IE,2013,31.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IE,2014,30.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IE,2015,30.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IE,2016,30.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IE,2017,28.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IE,2018,25.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IE,2019,26.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IE,2020,20.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IE,2021,19.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IE,2022,23.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IS,2013,52.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IS,2014,52.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IS,2015,48.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IS,2016,40.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IS,2017,48.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IS,2018,46.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IS,2019,46.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IS,2020,41.2,b
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IS,2021,41.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IS,2022,47.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IT,2013,52.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IT,2014,50.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IT,2015,50.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IT,2016,51.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IT,2017,51.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IT,2018,50.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IT,2019,49.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IT,2020,49.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IT,2021,49.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,IT,2022,50.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LT,2013,16.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LT,2014,16.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LT,2015,17.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LT,2016,16.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LT,2017,15.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LT,2018,15.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LT,2019,13.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LT,2020,13.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LT,2021,12.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LT,2022,13.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LU,2013,31.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LU,2014,28.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LU,2015,36.3,b
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LU,2016,29.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LU,2017,27.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LU,2018,26.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LU,2019,28.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LU,2020,29.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LU,2021,33.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LU,2022,32.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LV,2013,20.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LV,2014,21.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LV,2015,19.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LV,2016,19.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LV,2017,17.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LV,2018,17.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LV,2019,17.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LV,2020,18.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LV,2021,14.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,LV,2022,17.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ME,2013,18.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ME,2014,16.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ME,2015,13.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ME,2016,13.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ME,2017,13.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ME,2018,10.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ME,2019,13.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,ME,2020,13.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MK,2013,32.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MK,2014,31.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MK,2015,29.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MK,2016,28.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MK,2017,27.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MK,2018,26.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MK,2019,24.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MK,2020,28.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MT,2013,73.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MT,2014,70.4,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MT,2015,71.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MT,2016,65.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MT,2017,58.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MT,2018,55.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MT,2019,46.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MT,2020,44.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MT,2021,45.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,MT,2022,45.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NL,2013,38.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NL,2014,39.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NL,2015,38.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NL,2016,38.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NL,2017,38.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NL,2018,36.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NL,2019,36.7,b
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NL,2020,35.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NL,2021,34.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NL,2022,31.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NO,2013,55.8,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NO,2014,55.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NO,2015,53.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NO,2016,52.3,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NO,2017,54.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NO,2018,52.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NO,2019,51.0,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NO,2020,47.7,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NO,2021,43.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,NO,2022,49.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,PL,2013,16.9,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,PL,2014,17.1,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,PL,2015,17.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,PL,2016,16.6,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,PL,2017,16.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,PL,2018,16.5,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,PL,2019,16.2,
ESTAT:UNE_EDUC_A(1.0),20/06/23 23:00:00,A,M,ED0-2,Y15-74,PC_UNE,PL,2020,15.2,
